id,co,no2,so2,o3,first,grade,pm25,pm10,date,station_id
330294,0.0,0.0,9.0,168.0,4,1,0.0,0.0,2017-05-09 01:00:00.000000,1
330295,0.0,19.0,15.0,196.0,1,3,73.0,197.0,2017-05-09 01:00:00.000000,2
330296,0.0,35.0,5.0,216.0,4,3,59.0,119.0,2017-05-09 01:00:00.000000,3
330297,0.0,44.0,13.0,189.0,4,2,59.0,86.0,2017-05-09 01:00:00.000000,5
330298,0.0,39.0,1.0,229.0,4,3,80.0,131.0,2017-05-09 01:00:00.000000,6
330299,0.0,31.0,13.0,156.0,1,2,41.0,147.0,2017-05-09 01:00:00.000000,7
330300,0.0,32.0,23.0,305.0,4,3,102.0,146.0,2017-05-09 01:00:00.000000,8
330301,0.0,26.0,17.0,197.0,4,2,47.0,118.0,2017-05-09 01:00:00.000000,9
330302,0.0,26.0,11.0,204.0,4,2,0.0,0.0,2017-05-09 01:00:00.000000,10
330303,0.0,17.0,11.0,208.0,4,3,64.0,76.0,2017-05-09 01:00:00.000000,11
330304,0.0,21.0,21.0,259.0,1,3,81.0,255.0,2017-05-09 01:00:00.000000,12
330305,0.0,13.0,6.0,188.0,4,2,33.0,69.0,2017-05-09 01:00:00.000000,13
330306,0.0,39.0,7.0,136.0,1,2,30.0,114.0,2017-05-09 01:00:00.000000,14
330307,0.0,39.0,9.0,161.0,3,2,58.0,97.0,2017-05-09 01:00:00.000000,15
330308,0.0,59.0,15.0,153.0,1,2,0.0,102.0,2017-05-09 01:00:00.000000,17
330309,0.0,48.0,14.0,231.0,4,3,91.0,0.0,2017-05-09 01:00:00.000000,18
330310,0.0,41.0,13.0,222.0,4,3,68.0,83.0,2017-05-09 01:00:00.000000,19
330311,0.0,24.0,11.0,210.0,4,3,40.0,110.0,2017-05-09 01:00:00.000000,20
330312,0.0,29.0,5.0,182.0,4,2,0.0,0.0,2017-05-09 01:00:00.000000,21
330313,0.0,102.0,13.0,157.0,3,2,75.0,0.0,2017-05-09 01:00:00.000000,23
330314,0.0,37.0,15.0,187.0,3,2,62.0,0.0,2017-05-09 01:00:00.000000,24
330315,0.0,30.0,6.0,190.0,4,2,57.0,0.0,2017-05-09 01:00:00.000000,25
330316,0.0,47.0,6.0,177.0,1,2,55.0,153.0,2017-05-09 01:00:00.000000,26
330317,0.0,43.0,8.0,203.0,4,2,53.0,136.0,2017-05-09 01:00:00.000000,27
330318,0.0,33.0,17.0,256.0,3,3,114.0,0.0,2017-05-09 01:00:00.000000,28
330319,0.0,42.0,6.0,218.0,4,3,79.0,112.0,2017-05-09 01:00:00.000000,29
330320,0.0,36.0,6.0,197.0,3,2,73.0,111.0,2017-05-09 01:00:00.000000,32
330321,0.0,125.0,16.0,88.0,1,2,0.0,98.0,2017-05-09 01:00:00.000000,34
330322,0.0,41.0,11.0,207.0,3,3,92.0,0.0,2017-05-09 01:00:00.000000,37
330323,0.0,56.0,17.0,0.0,1,2,56.0,107.0,2017-05-09 01:00:00.000000,38
330324,0.0,27.0,26.0,229.0,4,3,59.0,64.0,2017-05-09 01:00:00.000000,40
330325,0.0,26.0,19.0,165.0,1,2,0.0,140.0,2017-05-09 01:00:00.000000,41
330326,0.0,28.0,29.0,270.0,4,3,0.0,0.0,2017-05-09 01:00:00.000000,43
330327,0.0,64.0,16.0,141.0,3,2,70.0,79.0,2017-05-09 01:00:00.000000,46
330328,0.0,101.0,26.0,182.0,1,3,66.0,182.0,2017-05-09 01:00:00.000000,47
330329,0.0,51.0,22.0,178.0,4,2,0.0,0.0,2017-05-09 02:00:00.000000,1
330330,0.0,19.0,20.0,211.0,3,4,147.0,183.0,2017-05-09 02:00:00.000000,2
330331,0.0,24.0,13.0,195.0,4,2,42.0,59.0,2017-05-09 02:00:00.000000,3
330332,0.0,34.0,5.0,180.0,4,2,52.0,88.0,2017-05-09 02:00:00.000000,5
330333,0.0,62.0,6.0,215.0,4,3,87.0,146.0,2017-05-09 02:00:00.000000,6
330334,0.0,33.0,4.0,164.0,1,2,40.0,120.0,2017-05-09 02:00:00.000000,7
330335,0.0,33.0,23.0,304.0,4,4,103.0,106.0,2017-05-09 02:00:00.000000,8
330336,0.0,39.0,8.0,203.0,4,3,58.0,153.0,2017-05-09 02:00:00.000000,9
330337,0.0,32.0,19.0,217.0,4,3,0.0,147.0,2017-05-09 02:00:00.000000,10
330338,0.0,16.0,17.0,200.0,4,2,51.0,75.0,2017-05-09 02:00:00.000000,11
330339,0.0,20.0,20.0,281.0,4,3,78.0,167.0,2017-05-09 02:00:00.000000,12
330340,0.0,38.0,1.0,177.0,4,2,37.0,70.0,2017-05-09 02:00:00.000000,13
330341,0.0,50.0,5.0,158.0,1,2,33.0,129.0,2017-05-09 02:00:00.000000,14
330342,0.0,31.0,16.0,178.0,1,2,53.0,134.0,2017-05-09 02:00:00.000000,15
330343,0.0,39.0,14.0,147.0,1,2,0.0,97.0,2017-05-09 02:00:00.000000,17
330344,0.0,33.0,10.0,226.0,3,3,90.0,126.0,2017-05-09 02:00:00.000000,18
330345,0.0,38.0,17.0,218.0,4,3,53.0,100.0,2017-05-09 02:00:00.000000,19
330346,0.0,34.0,11.0,217.0,4,3,50.0,155.0,2017-05-09 02:00:00.000000,20
330347,0.0,32.0,16.0,168.0,4,2,45.0,60.0,2017-05-09 02:00:00.000000,21
330348,0.0,77.0,19.0,157.0,4,1,0.0,0.0,2017-05-09 02:00:00.000000,23
330349,0.0,35.0,17.0,183.0,4,2,44.0,86.0,2017-05-09 02:00:00.000000,24
330350,0.0,30.0,15.0,203.0,4,2,49.0,95.0,2017-05-09 02:00:00.000000,25
330351,0.0,35.0,10.0,179.0,3,2,55.0,87.0,2017-05-09 02:00:00.000000,26
330352,0.0,34.0,8.0,199.0,4,2,69.0,94.0,2017-05-09 02:00:00.000000,27
330353,0.0,38.0,14.0,258.0,3,3,108.0,162.0,2017-05-09 02:00:00.000000,28
330354,0.0,39.0,13.0,186.0,4,2,66.0,111.0,2017-05-09 02:00:00.000000,29
330355,0.0,41.0,15.0,175.0,3,2,68.0,91.0,2017-05-09 02:00:00.000000,32
330356,0.0,138.0,23.0,93.0,1,3,0.0,177.0,2017-05-09 02:00:00.000000,34
330357,0.0,36.0,12.0,207.0,3,3,101.0,131.0,2017-05-09 02:00:00.000000,37
330358,0.0,59.0,11.0,144.0,3,2,58.0,66.0,2017-05-09 02:00:00.000000,38
330359,0.0,43.0,20.0,211.0,4,3,75.0,107.0,2017-05-09 02:00:00.000000,40
330360,0.0,33.0,32.0,174.0,1,3,58.0,179.0,2017-05-09 02:00:00.000000,41
330361,0.0,23.0,20.0,255.0,3,5,231.0,0.0,2017-05-09 02:00:00.000000,43
330362,0.0,48.0,8.0,155.0,3,2,64.0,0.0,2017-05-09 02:00:00.000000,46
330363,0.0,104.0,20.0,157.0,3,2,54.0,0.0,2017-05-09 02:00:00.000000,47
330364,0.0,66.0,20.0,175.0,4,2,0.0,0.0,2017-05-09 03:00:00.000000,1
330365,0.0,22.0,16.0,195.0,3,4,142.0,0.0,2017-05-09 03:00:00.000000,2
330366,0.0,28.0,12.0,151.0,1,2,42.0,107.0,2017-05-09 03:00:00.000000,3
330367,0.0,50.0,15.0,179.0,1,2,50.0,103.0,2017-05-09 03:00:00.000000,5
330368,0.0,72.0,12.0,194.0,3,3,89.0,157.0,2017-05-09 03:00:00.000000,6
330369,0.0,42.0,5.0,177.0,1,2,50.0,156.0,2017-05-09 03:00:00.000000,7
330370,0.0,42.0,13.0,282.0,4,3,100.0,123.0,2017-05-09 03:00:00.000000,8
330371,0.0,44.0,17.0,187.0,1,3,62.0,236.0,2017-05-09 03:00:00.000000,9
330372,0.0,47.0,21.0,210.0,4,3,0.0,145.0,2017-05-09 03:00:00.000000,10
330373,0.0,32.0,15.0,185.0,4,2,59.0,110.0,2017-05-09 03:00:00.000000,11
330374,0.0,31.0,17.0,252.0,4,3,82.0,183.0,2017-05-09 03:00:00.000000,12
330375,0.0,42.0,1.0,151.0,1,2,38.0,78.0,2017-05-09 03:00:00.000000,13
330376,0.0,68.0,14.0,144.0,1,2,51.0,137.0,2017-05-09 03:00:00.000000,14
330377,0.0,32.0,6.0,177.0,1,2,56.0,126.0,2017-05-09 03:00:00.000000,15
330378,0.0,0.0,2.0,58.0,4,1,0.0,13.0,2017-05-09 03:00:00.000000,17
330379,0.0,54.0,13.0,194.0,1,2,75.0,140.0,2017-05-09 03:00:00.000000,18
330380,0.0,55.0,10.0,190.0,4,2,57.0,131.0,2017-05-09 03:00:00.000000,19
330381,0.0,28.0,22.0,212.0,1,3,70.0,167.0,2017-05-09 03:00:00.000000,20
330382,0.0,40.0,11.0,154.0,1,2,50.0,91.0,2017-05-09 03:00:00.000000,21
330383,0.0,78.0,15.0,167.0,1,3,35.0,162.0,2017-05-09 03:00:00.000000,23
330384,0.0,32.0,8.0,184.0,4,2,55.0,98.0,2017-05-09 03:00:00.000000,24
330385,0.0,41.0,18.0,193.0,3,2,60.0,97.0,2017-05-09 03:00:00.000000,25
330386,0.0,41.0,6.0,166.0,1,2,49.0,99.0,2017-05-09 03:00:00.000000,26
330387,0.0,48.0,20.0,200.0,1,2,52.0,139.0,2017-05-09 03:00:00.000000,27
330388,0.0,71.0,10.0,228.0,3,3,106.0,234.0,2017-05-09 03:00:00.000000,28
330389,0.0,52.0,14.0,178.0,1,2,48.0,126.0,2017-05-09 03:00:00.000000,29
330390,0.0,48.0,10.0,167.0,1,2,63.0,118.0,2017-05-09 03:00:00.000000,32
330391,0.0,117.0,31.0,101.0,1,3,0.0,171.0,2017-05-09 03:00:00.000000,34
330392,0.0,52.0,7.0,151.0,3,3,109.0,119.0,2017-05-09 03:00:00.000000,37
330393,0.0,66.0,16.0,141.0,1,2,47.0,71.0,2017-05-09 03:00:00.000000,38
330394,0.0,65.0,23.0,172.0,3,2,69.0,85.0,2017-05-09 03:00:00.000000,40
330395,0.0,36.0,27.0,172.0,1,3,88.0,212.0,2017-05-09 03:00:00.000000,41
330396,0.0,23.0,15.0,259.0,3,5,204.0,0.0,2017-05-09 03:00:00.000000,43
330397,0.0,47.0,16.0,147.0,1,2,72.0,143.0,2017-05-09 03:00:00.000000,46
330398,0.0,141.0,13.0,135.0,1,2,62.0,133.0,2017-05-09 03:00:00.000000,47
330399,0.0,49.0,21.0,180.0,4,2,0.0,0.0,2017-05-09 04:00:00.000000,1
330400,0.0,31.0,14.0,172.0,3,3,105.0,190.0,2017-05-09 04:00:00.000000,2
330401,0.0,36.0,16.0,153.0,1,2,29.0,71.0,2017-05-09 04:00:00.000000,3
330402,0.0,58.0,24.0,168.0,3,3,81.0,159.0,2017-05-09 04:00:00.000000,5
330403,0.0,103.0,9.0,121.0,3,2,82.0,148.0,2017-05-09 04:00:00.000000,6
330404,0.0,44.0,10.0,178.0,1,2,56.0,129.0,2017-05-09 04:00:00.000000,7
330405,0.0,62.0,13.0,217.0,3,3,115.0,154.0,2017-05-09 04:00:00.000000,8
330406,0.0,54.0,18.0,175.0,1,3,92.0,245.0,2017-05-09 04:00:00.000000,9
330407,0.0,72.0,13.0,178.0,1,3,0.0,202.0,2017-05-09 04:00:00.000000,10
330408,0.0,39.0,21.0,192.0,3,3,90.0,198.0,2017-05-09 04:00:00.000000,11
330409,0.0,33.0,16.0,259.0,4,3,90.0,171.0,2017-05-09 04:00:00.000000,12
330410,0.0,54.0,1.0,120.0,1,2,33.0,108.0,2017-05-09 04:00:00.000000,13
330411,0.0,70.0,13.0,140.0,1,2,49.0,144.0,2017-05-09 04:00:00.000000,14
330412,0.0,46.0,19.0,167.0,1,3,85.0,215.0,2017-05-09 04:00:00.000000,15
330413,0.0,57.0,9.0,90.0,4,1,0.0,5.0,2017-05-09 04:00:00.000000,17
330414,0.0,67.0,19.0,160.0,1,3,88.0,191.0,2017-05-09 04:00:00.000000,18
330415,0.0,70.0,17.0,168.0,1,3,72.0,177.0,2017-05-09 04:00:00.000000,19
330416,0.0,35.0,33.0,210.0,1,3,86.0,229.0,2017-05-09 04:00:00.000000,20
330417,0.0,35.0,3.0,138.0,1,2,38.0,82.0,2017-05-09 04:00:00.000000,21
330418,0.0,66.0,23.0,176.0,1,4,85.0,264.0,2017-05-09 04:00:00.000000,23
330419,0.0,46.0,15.0,183.0,3,2,81.0,140.0,2017-05-09 04:00:00.000000,24
330420,0.0,43.0,16.0,178.0,1,2,70.0,141.0,2017-05-09 04:00:00.000000,25
330421,0.0,47.0,16.0,166.0,1,3,68.0,242.0,2017-05-09 04:00:00.000000,26
330422,0.0,42.0,19.0,195.0,1,3,71.0,177.0,2017-05-09 04:00:00.000000,27
330423,0.0,135.0,13.0,128.0,3,4,116.0,230.0,2017-05-09 04:00:00.000000,28
330424,0.0,48.0,16.0,183.0,1,3,74.0,213.0,2017-05-09 04:00:00.000000,29
330425,0.0,49.0,21.0,183.0,3,3,108.0,206.0,2017-05-09 04:00:00.000000,32
330426,0.0,128.0,31.0,94.0,1,4,0.0,257.0,2017-05-09 04:00:00.000000,34
330427,0.0,44.0,1.0,110.0,1,3,100.0,252.0,2017-05-09 04:00:00.000000,37
330428,0.0,58.0,21.0,155.0,1,2,65.0,152.0,2017-05-09 04:00:00.000000,38
330429,0.0,79.0,16.0,120.0,3,2,79.0,117.0,2017-05-09 04:00:00.000000,40
330430,0.0,43.0,26.0,155.0,1,3,86.0,212.0,2017-05-09 04:00:00.000000,41
330431,0.0,22.0,26.0,245.0,3,5,208.0,0.0,2017-05-09 04:00:00.000000,43
330432,0.0,63.0,20.0,136.0,1,2,64.0,159.0,2017-05-09 04:00:00.000000,46
330433,0.0,134.0,25.0,128.0,1,4,88.0,284.0,2017-05-09 04:00:00.000000,47
330434,0.0,75.0,34.0,161.0,4,1,0.0,0.0,2017-05-09 05:00:00.000000,1
330435,0.0,25.0,26.0,144.0,3,4,124.0,0.0,2017-05-09 05:00:00.000000,2
330436,0.0,36.0,14.0,156.0,1,3,51.0,169.0,2017-05-09 05:00:00.000000,3
330437,0.0,68.0,15.0,145.0,3,3,122.0,215.0,2017-05-09 05:00:00.000000,5
330438,0.0,102.0,12.0,92.0,3,2,76.0,133.0,2017-05-09 05:00:00.000000,6
330439,0.0,61.0,8.0,123.0,1,3,35.0,155.0,2017-05-09 05:00:00.000000,7
330440,0.0,77.0,11.0,162.0,3,3,113.0,139.0,2017-05-09 05:00:00.000000,8
330441,0.0,49.0,24.0,161.0,1,3,98.0,241.0,2017-05-09 05:00:00.000000,9
330442,0.0,81.0,24.0,158.0,1,4,0.0,322.0,2017-05-09 05:00:00.000000,10
330443,0.0,27.0,17.0,167.0,3,4,125.0,197.0,2017-05-09 05:00:00.000000,11
330444,0.0,30.0,10.0,236.0,4,3,81.0,134.0,2017-05-09 05:00:00.000000,12
330445,0.0,37.0,12.0,121.0,1,2,41.0,86.0,2017-05-09 05:00:00.000000,13
330446,0.0,112.0,10.0,100.0,3,3,77.0,144.0,2017-05-09 05:00:00.000000,14
330447,0.0,48.0,24.0,167.0,1,3,117.0,248.0,2017-05-09 05:00:00.000000,15
330448,0.0,86.0,6.0,72.0,1,2,0.0,61.0,2017-05-09 05:00:00.000000,17
330449,0.0,104.0,9.0,84.0,1,3,77.0,199.0,2017-05-09 05:00:00.000000,18
330450,0.0,68.0,24.0,155.0,1,3,97.0,233.0,2017-05-09 05:00:00.000000,19
330451,0.0,46.0,34.0,178.0,3,4,120.0,249.0,2017-05-09 05:00:00.000000,20
330452,0.0,29.0,7.0,124.0,1,2,37.0,63.0,2017-05-09 05:00:00.000000,21
330453,0.0,85.0,23.0,159.0,1,3,101.0,253.0,2017-05-09 05:00:00.000000,23
330454,0.0,40.0,22.0,180.0,3,3,108.0,157.0,2017-05-09 05:00:00.000000,24
330455,0.0,36.0,20.0,163.0,3,3,104.0,188.0,2017-05-09 05:00:00.000000,25
330456,0.0,47.0,17.0,171.0,1,3,91.0,201.0,2017-05-09 05:00:00.000000,26
330457,0.0,43.0,29.0,193.0,1,3,97.0,239.0,2017-05-09 05:00:00.000000,27
330458,0.0,123.0,11.0,94.0,3,3,118.0,215.0,2017-05-09 05:00:00.000000,28
330459,0.0,54.0,22.0,166.0,3,3,119.0,219.0,2017-05-09 05:00:00.000000,29
330460,0.0,41.0,29.0,174.0,3,4,134.0,215.0,2017-05-09 05:00:00.000000,32
330461,0.0,136.0,39.0,90.0,1,4,0.0,276.0,2017-05-09 05:00:00.000000,34
330462,0.0,60.0,1.0,77.0,1,3,92.0,243.0,2017-05-09 05:00:00.000000,37
330463,0.0,69.0,13.0,140.0,3,3,94.0,155.0,2017-05-09 05:00:00.000000,38
330464,0.0,115.0,10.0,79.0,3,3,92.0,112.0,2017-05-09 05:00:00.000000,40
330465,0.0,44.0,13.0,117.0,1,3,82.0,188.0,2017-05-09 05:00:00.000000,41
330466,0.0,29.0,26.0,214.0,3,5,189.0,0.0,2017-05-09 05:00:00.000000,43
330467,0.0,60.0,23.0,144.0,3,3,90.0,171.0,2017-05-09 05:00:00.000000,46
330468,0.0,121.0,31.0,142.0,1,3,108.0,246.0,2017-05-09 05:00:00.000000,47
330469,0.0,85.0,36.0,135.0,4,1,0.0,0.0,2017-05-09 06:00:00.000000,1
330470,0.0,30.0,14.0,110.0,3,3,84.0,130.0,2017-05-09 06:00:00.000000,2
330471,0.0,40.0,9.0,142.0,1,3,78.0,152.0,2017-05-09 06:00:00.000000,3
330472,0.0,77.0,25.0,110.0,3,4,116.0,229.0,2017-05-09 06:00:00.000000,5
330473,0.0,94.0,9.0,109.0,3,3,95.0,169.0,2017-05-09 06:00:00.000000,6
330474,0.0,106.0,9.0,80.0,1,2,57.0,116.0,2017-05-09 06:00:00.000000,7
330475,0.0,43.0,15.0,181.0,3,3,103.0,109.0,2017-05-09 06:00:00.000000,8
330476,0.0,67.0,26.0,126.0,1,4,100.0,262.0,2017-05-09 06:00:00.000000,9
330477,0.0,91.0,16.0,147.0,1,5,0.0,379.0,2017-05-09 06:00:00.000000,10
330478,0.0,44.0,24.0,135.0,3,4,120.0,198.0,2017-05-09 06:00:00.000000,11
330479,0.0,27.0,9.0,168.0,3,2,39.0,68.0,2017-05-09 06:00:00.000000,12
330480,0.0,19.0,1.0,136.0,1,2,35.0,73.0,2017-05-09 06:00:00.000000,13
330481,0.0,77.0,15.0,118.0,3,2,67.0,119.0,2017-05-09 06:00:00.000000,14
330482,0.0,59.0,26.0,142.0,3,3,118.0,223.0,2017-05-09 06:00:00.000000,15
330483,0.0,48.0,9.0,97.0,1,2,0.0,74.0,2017-05-09 06:00:00.000000,17
330484,0.0,71.0,12.0,104.0,1,2,60.0,114.0,2017-05-09 06:00:00.000000,18
330485,0.0,88.0,30.0,133.0,3,4,120.0,218.0,2017-05-09 06:00:00.000000,19
330486,0.0,49.0,31.0,154.0,3,3,116.0,224.0,2017-05-09 06:00:00.000000,20
330487,0.0,27.0,10.0,122.0,1,2,30.0,55.0,2017-05-09 06:00:00.000000,21
330488,0.0,95.0,22.0,133.0,3,3,117.0,205.0,2017-05-09 06:00:00.000000,23
330489,0.0,55.0,21.0,147.0,3,4,123.0,133.0,2017-05-09 06:00:00.000000,24
330490,0.0,57.0,20.0,132.0,3,3,115.0,170.0,2017-05-09 06:00:00.000000,25
330491,0.0,55.0,22.0,155.0,3,3,116.0,0.0,2017-05-09 06:00:00.000000,26
330492,0.0,48.0,33.0,184.0,3,3,111.0,214.0,2017-05-09 06:00:00.000000,27
330493,0.0,137.0,4.0,46.0,3,3,99.0,182.0,2017-05-09 06:00:00.000000,28
330494,0.0,58.0,15.0,136.0,3,4,123.0,225.0,2017-05-09 06:00:00.000000,29
330495,0.0,57.0,17.0,153.0,3,3,112.0,200.0,2017-05-09 06:00:00.000000,32
330496,0.0,110.0,29.0,80.0,1,3,0.0,232.0,2017-05-09 06:00:00.000000,34
330497,0.0,68.0,6.0,50.0,3,2,68.0,114.0,2017-05-09 06:00:00.000000,37
330498,0.0,85.0,22.0,94.0,3,3,112.0,160.0,2017-05-09 06:00:00.000000,38
330499,0.0,83.0,17.0,94.0,3,3,113.0,110.0,2017-05-09 06:00:00.000000,40
330500,0.0,54.0,28.0,105.0,1,3,86.0,210.0,2017-05-09 06:00:00.000000,41
330501,0.0,27.0,16.0,204.0,3,5,182.0,0.0,2017-05-09 06:00:00.000000,43
330502,0.0,54.0,26.0,137.0,3,3,112.0,154.0,2017-05-09 06:00:00.000000,46
330503,0.0,136.0,24.0,116.0,3,4,115.0,192.0,2017-05-09 06:00:00.000000,47
330504,0.0,57.0,25.0,114.0,4,1,0.0,0.0,2017-05-09 07:00:00.000000,1
330505,0.0,22.0,15.0,107.0,3,2,64.0,73.0,2017-05-09 07:00:00.000000,2
330506,0.0,33.0,19.0,126.0,3,2,77.0,136.0,2017-05-09 07:00:00.000000,3
330507,0.0,88.0,14.0,82.0,3,4,130.0,247.0,2017-05-09 07:00:00.000000,5
330508,0.0,96.0,6.0,64.0,3,3,90.0,165.0,2017-05-09 07:00:00.000000,6
330509,0.0,83.0,7.0,65.0,1,3,59.0,220.0,2017-05-09 07:00:00.000000,7
330510,0.0,36.0,12.0,186.0,3,3,84.0,116.0,2017-05-09 07:00:00.000000,8
330511,0.0,48.0,14.0,118.0,1,3,78.0,213.0,2017-05-09 07:00:00.000000,9
330512,0.0,53.0,25.0,153.0,1,4,0.0,262.0,2017-05-09 07:00:00.000000,10
330513,0.0,50.0,27.0,110.0,3,4,121.0,204.0,2017-05-09 07:00:00.000000,11
330514,0.0,25.0,19.0,156.0,3,1,34.0,48.0,2017-05-09 07:00:00.000000,12
330515,0.0,14.0,6.0,139.0,1,2,36.0,71.0,2017-05-09 07:00:00.000000,13
330516,0.0,90.0,8.0,79.0,3,2,56.0,97.0,2017-05-09 07:00:00.000000,14
330517,0.0,58.0,20.0,115.0,1,3,110.0,226.0,2017-05-09 07:00:00.000000,15
330518,0.0,29.0,9.0,111.0,1,2,0.0,68.0,2017-05-09 07:00:00.000000,17
330519,0.0,48.0,11.0,134.0,1,2,61.0,99.0,2017-05-09 07:00:00.000000,18
330520,0.0,81.0,19.0,125.0,3,4,122.0,256.0,2017-05-09 07:00:00.000000,19
330521,0.0,38.0,30.0,122.0,1,3,87.0,213.0,2017-05-09 07:00:00.000000,20
330522,0.0,36.0,2.0,119.0,1,2,45.0,60.0,2017-05-09 07:00:00.000000,21
330523,0.0,75.0,21.0,120.0,1,3,101.0,259.0,2017-05-09 07:00:00.000000,23
330524,0.0,48.0,31.0,125.0,3,4,115.0,151.0,2017-05-09 07:00:00.000000,24
330525,0.0,44.0,21.0,126.0,3,3,109.0,203.0,2017-05-09 07:00:00.000000,25
330526,0.0,52.0,21.0,124.0,3,3,105.0,221.0,2017-05-09 07:00:00.000000,26
330527,0.0,35.0,29.0,153.0,3,3,111.0,224.0,2017-05-09 07:00:00.000000,27
330528,0.0,109.0,12.0,65.0,3,3,101.0,142.0,2017-05-09 07:00:00.000000,28
330529,0.0,69.0,21.0,115.0,3,4,121.0,231.0,2017-05-09 07:00:00.000000,29
330530,0.0,51.0,25.0,116.0,1,4,121.0,260.0,2017-05-09 07:00:00.000000,32
330531,0.0,92.0,28.0,85.0,1,3,0.0,260.0,2017-05-09 07:00:00.000000,34
330532,0.0,67.0,9.0,43.0,1,2,49.0,69.0,2017-05-09 07:00:00.000000,37
330533,0.0,90.0,11.0,93.0,3,3,125.0,155.0,2017-05-09 07:00:00.000000,38
330534,0.0,51.0,28.0,143.0,3,3,90.0,0.0,2017-05-09 07:00:00.000000,40
330535,0.0,51.0,32.0,93.0,1,3,56.0,168.0,2017-05-09 07:00:00.000000,41
330536,0.0,25.0,31.0,193.0,3,5,215.0,0.0,2017-05-09 07:00:00.000000,43
330537,0.0,47.0,25.0,117.0,3,3,110.0,178.0,2017-05-09 07:00:00.000000,46
330538,0.0,126.0,32.0,98.0,3,3,119.0,212.0,2017-05-09 07:00:00.000000,47
330539,0.0,46.0,24.0,102.0,4,1,0.0,0.0,2017-05-09 08:00:00.000000,1
330540,0.0,19.0,28.0,100.0,3,2,47.0,60.0,2017-05-09 08:00:00.000000,2
330541,0.0,43.0,7.0,92.0,3,2,74.0,135.0,2017-05-09 08:00:00.000000,3
330542,0.0,73.0,22.0,64.0,1,3,93.0,203.0,2017-05-09 08:00:00.000000,5
330543,0.0,131.0,1.0,19.0,3,3,98.0,192.0,2017-05-09 08:00:00.000000,6
330544,0.0,77.0,6.0,64.0,1,3,51.0,210.0,2017-05-09 08:00:00.000000,7
330545,0.0,36.0,14.0,149.0,3,3,97.0,131.0,2017-05-09 08:00:00.000000,8
330546,0.0,33.0,13.0,114.0,1,3,51.0,215.0,2017-05-09 08:00:00.000000,9
330547,0.0,30.0,28.0,149.0,1,2,0.0,135.0,2017-05-09 08:00:00.000000,10
330548,0.0,41.0,20.0,105.0,3,3,85.0,167.0,2017-05-09 08:00:00.000000,11
330549,0.0,21.0,19.0,151.0,1,2,30.0,68.0,2017-05-09 08:00:00.000000,12
330550,0.0,14.0,1.0,134.0,1,2,27.0,63.0,2017-05-09 08:00:00.000000,13
330551,0.0,65.0,2.0,78.0,1,2,47.0,58.0,2017-05-09 08:00:00.000000,14
330552,0.0,46.0,17.0,95.0,1,3,75.0,177.0,2017-05-09 08:00:00.000000,15
330553,0.0,38.0,12.0,104.0,1,2,0.0,73.0,2017-05-09 08:00:00.000000,17
330554,0.0,61.0,11.0,104.0,1,3,68.0,171.0,2017-05-09 08:00:00.000000,18
330555,0.0,34.0,17.0,120.0,3,3,90.0,156.0,2017-05-09 08:00:00.000000,19
330556,0.0,25.0,26.0,119.0,1,2,49.0,151.0,2017-05-09 08:00:00.000000,20
330557,0.0,29.0,13.0,102.0,1,2,45.0,87.0,2017-05-09 08:00:00.000000,21
330558,0.0,56.0,28.0,99.0,1,3,56.0,183.0,2017-05-09 08:00:00.000000,23
330559,0.0,46.0,23.0,103.0,3,3,90.0,109.0,2017-05-09 08:00:00.000000,24
330560,0.0,27.0,24.0,101.0,1,3,69.0,154.0,2017-05-09 08:00:00.000000,25
330561,0.0,45.0,22.0,110.0,3,3,82.0,161.0,2017-05-09 08:00:00.000000,26
330562,0.0,30.0,28.0,116.0,1,3,72.0,189.0,2017-05-09 08:00:00.000000,27
330563,0.0,84.0,8.0,87.0,1,3,93.0,179.0,2017-05-09 08:00:00.000000,28
330564,0.0,60.0,25.0,89.0,3,3,100.0,214.0,2017-05-09 08:00:00.000000,29
330565,0.0,44.0,13.0,107.0,1,3,95.0,192.0,2017-05-09 08:00:00.000000,32
330566,0.0,66.0,29.0,69.0,1,3,0.0,190.0,2017-05-09 08:00:00.000000,34
330567,0.0,63.0,12.0,44.0,1,2,53.0,102.0,2017-05-09 08:00:00.000000,37
330568,0.0,58.0,20.0,90.0,3,3,81.0,124.0,2017-05-09 08:00:00.000000,38
330569,0.0,32.0,27.0,126.0,3,2,67.0,75.0,2017-05-09 08:00:00.000000,40
330570,0.0,38.0,24.0,82.0,1,2,39.0,138.0,2017-05-09 08:00:00.000000,41
330571,0.0,20.0,30.0,145.0,3,5,230.0,0.0,2017-05-09 08:00:00.000000,43
330572,0.0,47.0,19.0,100.0,1,2,68.0,150.0,2017-05-09 08:00:00.000000,46
330573,0.0,76.0,23.0,100.0,1,3,86.0,206.0,2017-05-09 08:00:00.000000,47
330574,0.0,38.0,28.0,90.0,4,1,0.0,0.0,2017-05-09 09:00:00.000000,1
330575,0.0,24.0,14.0,88.0,1,1,34.0,56.0,2017-05-09 09:00:00.000000,2
330576,0.0,42.0,8.0,82.0,1,2,61.0,133.0,2017-05-09 09:00:00.000000,3
330577,0.0,45.0,11.0,89.0,1,2,41.0,144.0,2017-05-09 09:00:00.000000,5
330578,0.0,71.0,12.0,82.0,3,3,93.0,145.0,2017-05-09 09:00:00.000000,6
